anio,entidad,edad_quinquenal,sexo,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,fecha
2018,AGUASCALIENTES,5 a 9 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,AGUASCALIENTES,50 a 54 años,Masculino,98.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,35.0,2018-12-31
2018,AGUASCALIENTES,50 a 54 años,Femenino,5.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,2018-12-31
2018,AGUASCALIENTES,50 a 54 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,AGUASCALIENTES,55 a 59 años,Masculino,95.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,2018-12-31
2018,AGUASCALIENTES,55 a 59 años,Femenino,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2018-12-31
2018,AGUASCALIENTES,55 a 59 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,AGUASCALIENTES,60 a 64 años,Masculino,36.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,2018-12-31
2018,AGUASCALIENTES,60 a 64 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,AGUASCALIENTES,60 a 64 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,AGUASCALIENTES,65 a 69 años,Masculino,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2018-12-31
2018,AGUASCALIENTES,65 a 69 años,Femenino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-12-31
2018,AGUASCALIENTES,65 a 69 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,AGUASCALIENTES,70 a 74 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,AGUASCALIENTES,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,AGUASCALIENTES,70 a 74 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,AGUASCALIENTES,75 a 79 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2018-12-31
2018,AGUASCALIENTES,75 a 79 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,AGUASCALIENTES,75 a 79 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,AGUASCALIENTES,80 a 84 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,AGUASCALIENTES,80 a 84 años,Femenino,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,AGUASCALIENTES,80 a 84 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,AGUASCALIENTES,95 a 99 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,AGUASCALIENTES,95 a 99 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,AGUASCALIENTES,95 a 99 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,AGUASCALIENTES,No especificado,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,AGUASCALIENTES,No especificado,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,AGUASCALIENTES,No especificado,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,1 a 4 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2018-12-31
2018,BAJA CALIFORNIA,1 a 4 años,Femenino,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2018-12-31
2018,BAJA CALIFORNIA,1 a 4 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,10 a 14 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,10 a 14 años,Femenino,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2018-12-31
2018,BAJA CALIFORNIA,10 a 14 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,15 a 19 años,Masculino,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,14.0,2018-12-31
2018,BAJA CALIFORNIA,15 a 19 años,Femenino,4.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,9.0,2018-12-31
2018,BAJA CALIFORNIA,15 a 19 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,20 a 24 años,Masculino,6.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,10.0,2018-12-31
2018,BAJA CALIFORNIA,20 a 24 años,Femenino,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,2018-12-31
2018,BAJA CALIFORNIA,20 a 24 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,25 a 29 años,Masculino,8.0,3.0,0.0,3.0,5.0,0.0,1.0,0.0,3.0,17.0,2018-12-31
2018,BAJA CALIFORNIA,25 a 29 años,Femenino,3.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,6.0,2018-12-31
2018,BAJA CALIFORNIA,25 a 29 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,30 a 34 años,Masculino,5.0,8.0,4.0,0.0,2.0,0.0,4.0,0.0,1.0,14.0,2018-12-31
2018,BAJA CALIFORNIA,30 a 34 años,Femenino,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2018-12-31
2018,BAJA CALIFORNIA,30 a 34 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,35 a 39 años,Masculino,7.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,26.0,2018-12-31
2018,BAJA CALIFORNIA,35 a 39 años,Femenino,5.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,4.0,2018-12-31
2018,BAJA CALIFORNIA,35 a 39 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,40 a 44 años,Masculino,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.0,2018-12-31
2018,BAJA CALIFORNIA,40 a 44 años,Femenino,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2018-12-31
2018,BAJA CALIFORNIA,40 a 44 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,45 a 49 años,Masculino,13.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,8.0,2018-12-31
2018,BAJA CALIFORNIA,45 a 49 años,Femenino,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2018-12-31
2018,BAJA CALIFORNIA,45 a 49 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,5 a 9 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-12-31
2018,BAJA CALIFORNIA,5 a 9 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,5 a 9 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,50 a 54 años,Masculino,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2018-12-31
2018,BAJA CALIFORNIA,50 a 54 años,Femenino,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2018-12-31
2018,BAJA CALIFORNIA,50 a 54 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,55 a 59 años,Masculino,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,2018-12-31
2018,BAJA CALIFORNIA,55 a 59 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,55 a 59 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,60 a 64 años,Masculino,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018-12-31
2018,BAJA CALIFORNIA,60 a 64 años,Femenino,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,60 a 64 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,65 a 69 años,Masculino,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,65 a 69 años,Femenino,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,65 a 69 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,70 a 74 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,70 a 74 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,75 a 79 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,75 a 79 años,Femenino,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,75 a 79 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,Menores de 1 año,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-12-31
2018,BAJA CALIFORNIA,Menores de 1 año,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,Menores de 1 año,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA,No especificado,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA,No especificado,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-12-31
2018,BAJA CALIFORNIA,No especificado,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,1 a 4 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA SUR,1 a 4 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2018-12-31
2018,BAJA CALIFORNIA SUR,1 a 4 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,10 a 14 años,Masculino,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-12-31
2018,BAJA CALIFORNIA SUR,10 a 14 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-12-31
2018,BAJA CALIFORNIA SUR,10 a 14 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,15 a 19 años,Masculino,9.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,2018-12-31
2018,BAJA CALIFORNIA SUR,15 a 19 años,Femenino,7.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,7.0,2018-12-31
2018,BAJA CALIFORNIA SUR,15 a 19 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,20 a 24 años,Masculino,3.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,20.0,2018-12-31
2018,BAJA CALIFORNIA SUR,20 a 24 años,Femenino,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,2018-12-31
2018,BAJA CALIFORNIA SUR,20 a 24 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,25 a 29 años,Masculino,6.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,31.0,2018-12-31
2018,BAJA CALIFORNIA SUR,25 a 29 años,Femenino,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,2018-12-31
2018,BAJA CALIFORNIA SUR,25 a 29 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,30 a 34 años,Masculino,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,18.0,2018-12-31
2018,BAJA CALIFORNIA SUR,30 a 34 años,Femenino,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,2018-12-31
2018,BAJA CALIFORNIA SUR,30 a 34 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,35 a 39 años,Masculino,11.0,0.0,2.0,0.0,2.0,4.0,3.0,0.0,1.0,7.0,2018-12-31
2018,BAJA CALIFORNIA SUR,35 a 39 años,Femenino,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,2018-12-31
2018,BAJA CALIFORNIA SUR,35 a 39 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,40 a 44 años,Masculino,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,2018-12-31
2018,BAJA CALIFORNIA SUR,40 a 44 años,Femenino,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2018-12-31
2018,BAJA CALIFORNIA SUR,40 a 44 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,45 a 49 años,Masculino,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2018-12-31
2018,BAJA CALIFORNIA SUR,45 a 49 años,Femenino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018-12-31
2018,BAJA CALIFORNIA SUR,45 a 49 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,50 a 54 años,Masculino,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2018-12-31
2018,BAJA CALIFORNIA SUR,50 a 54 años,Femenino,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2018-12-31
2018,BAJA CALIFORNIA SUR,50 a 54 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,55 a 59 años,Masculino,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA SUR,55 a 59 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018-12-31
2018,BAJA CALIFORNIA SUR,55 a 59 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,60 a 64 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA SUR,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA SUR,60 a 64 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,65 a 69 años,Masculino,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA SUR,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA SUR,65 a 69 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,BAJA CALIFORNIA SUR,95 a 99 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,BAJA CALIFORNIA SUR,95 a 99 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-12-31
2018,BAJA CALIFORNIA SUR,95 a 99 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,10 a 14 años,Masculino,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,10 a 14 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,10 a 14 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,15 a 19 años,Masculino,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,15 a 19 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,15 a 19 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,20 a 24 años,Masculino,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-12-31
2018,CAMPECHE,20 a 24 años,Femenino,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,20 a 24 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,25 a 29 años,Masculino,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,25 a 29 años,Femenino,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2018-12-31
2018,CAMPECHE,25 a 29 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,30 a 34 años,Masculino,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,30 a 34 años,Femenino,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2018-12-31
2018,CAMPECHE,30 a 34 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,35 a 39 años,Masculino,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,35 a 39 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,35 a 39 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,40 a 44 años,Masculino,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,40 a 44 años,Femenino,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,40 a 44 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,45 a 49 años,Masculino,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,45 a 49 años,Femenino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-12-31
2018,CAMPECHE,45 a 49 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,50 a 54 años,Masculino,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,50 a 54 años,Femenino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,50 a 54 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,55 a 59 años,Masculino,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,55 a 59 años,Femenino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,55 a 59 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,60 a 64 años,Masculino,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,60 a 64 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,70 a 74 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,70 a 74 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CAMPECHE,85 a 89 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,85 a 89 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CAMPECHE,85 a 89 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,1 a 4 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,1 a 4 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,1 a 4 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,10 a 14 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,10 a 14 años,Femenino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,10 a 14 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,100 y mas,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,100 y mas,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,100 y mas,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,15 a 19 años,Masculino,31.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2018-12-31
2018,CHIAPAS,15 a 19 años,Femenino,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2018-12-31
2018,CHIAPAS,15 a 19 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,20 a 24 años,Masculino,38.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,20 a 24 años,Femenino,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,20 a 24 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,25 a 29 años,Masculino,54.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,25 a 29 años,Femenino,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018-12-31
2018,CHIAPAS,25 a 29 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,30 a 34 años,Masculino,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,30 a 34 años,Femenino,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,30 a 34 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,35 a 39 años,Masculino,52.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,35 a 39 años,Femenino,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018-12-31
2018,CHIAPAS,35 a 39 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,40 a 44 años,Masculino,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-12-31
2018,CHIAPAS,40 a 44 años,Femenino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,40 a 44 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,45 a 49 años,Masculino,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2018-12-31
2018,CHIAPAS,45 a 49 años,Femenino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,45 a 49 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,5 a 9 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,5 a 9 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,5 a 9 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,50 a 54 años,Masculino,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-12-31
2018,CHIAPAS,50 a 54 años,Femenino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,50 a 54 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,55 a 59 años,Masculino,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,55 a 59 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,55 a 59 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,60 a 64 años,Masculino,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,60 a 64 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,60 a 64 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,65 a 69 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,65 a 69 años,Femenino,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,65 a 69 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
2018,CHIAPAS,70 a 74 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
2018,CHIAPAS,70 a 74 años,No especificado,0.0,0.0,,,,,,,,,2018-12-31
